Date,AAPL,MSFT,AMZN,GOOGL,META,NVDA,TSLA,JPM,V,MA,JNJ,PG,HD,KO,PEP,PFE,ABBV,MRK,BAC,WMT,DIS,NFLX,ADBE,CRM,NKE,MCD,XOM,CVX,INTC,AMD
2025-08-18,230.4507598876953,514.1134033203125,231.49000549316406,203.0423126220703,766.2274780273438,181.98959350585938,335.1600036621094,288.8167419433594,341.3585205078125,582.4949340820312,172.9424591064453,153.54843139648438,389.9512634277344,68.1253662109375,145.36795043945312,24.230308532714844,203.45452880859375,82.68946075439453,47.14206314086914,100.4951400756836,115.76673889160156,124.50900268554688,357.239990234375,243.15341186523438,76.03633117675781,303.4313049316406,105.09416961669922,150.4416961669922,23.65999984741211,176.13999938964844
2025-08-19,230.1213836669922,506.8258056640625,228.00999450683594,201.11666870117188,750.3611450195312,175.6203155517578,329.30999755859375,287.954833984375,341.0697326660156,583.8610229492188,174.46337890625,156.19105529785156,402.3009033203125,69.11083221435547,147.90496826171875,24.471935272216797,203.08026123046875,83.38655853271484,47.29946517944336,101.08394622802734,115.48860931396484,121.41500091552734,361.0299987792969,245.17662048339844,75.49623107910156,305.6231994628906,105.78350067138672,148.86489868164062,25.309999465942383,166.5500030517578
2025-08-20,225.5800323486328,502.7991943359375,223.80999755859375,198.87171936035156,746.6067504882812,175.38034057617188,323.8999938964844,289.5201110839844,342.5437316894531,591.0108032226562,175.48387145996094,157.2855682373047,396.90655517578125,69.67254638671875,146.51495361328125,24.529926300048828,205.99560546875,83.12146759033203,47.56507873535156,102.36134338378906,116.2534408569336,121.38600158691406,353.42999267578125,245.6251220703125,74.88739013671875,307.7365417480469,106.87659454345703,150.05972290039062,23.540000915527344,165.1999969482422
2025-08-21,224.47215270996094,502.15185546875,221.9499969482422,199.30075073242188,737.9995727539062,174.96038818359375,320.1099853515625,288.7572937011719,342.3046875,590.2529907226562,175.57217407226562,156.5164337158203,392.9151916503906,69.63313293457031,144.8138885498047,24.87786865234375,206.34033203125,84.51565551757812,47.476539611816406,97.7607192993164,115.42901611328125,120.62100219726562,353.42999267578125,245.0072021484375,74.80883026123047,307.8741455078125,107.56593322753906,152.3416748046875,23.5,163.7100067138672
2025-08-22,227.3267059326172,505.1295166015625,228.83999633789062,205.62649536132812,753.6661987304688,177.97006225585938,340.010009765625,293.4828796386719,348.6291198730469,597.273193359375,175.9254150390625,156.45729064941406,407.8236083984375,69.11083221435547,145.45542907714844,25.013179779052734,207.4237518310547,85.78221893310547,48.676734924316406,96.63301849365234,118.06121063232422,120.46499633789062,362.0899963378906,247.45895385742188,76.96923828125,308.70965576171875,109.5846939086914,154.91741943359375,24.799999237060547,167.75999450683594
2025-08-25,226.72784423828125,502.17181396484375,227.94000244140625,208.02108764648438,752.1784057617188,179.78985595703125,346.6000061035156,292.1553649902344,347.4140319824219,591.5393676757812,175.0619354248047,153.972412109375,403.98040771484375,67.92827606201172,144.0557098388672,24.297964096069336,204.4197540283203,83.75965118408203,48.676734924316406,95.87456512451172,116.91893768310547,121.80699920654297,363.2099914550781,247.0403594970703,77.74501037597656,308.09039306640625,110.03768157958984,154.93701171875,24.549999237060547,163.36000061035156
2025-08-26,228.87376403808594,499.96099853515625,228.7100067138672,206.6741180419922,752.9772338867188,181.7496337890625,351.6700134277344,295.7912292480469,349.7644958496094,589.9437866210938,174.44911193847656,153.79495239257812,402.6368103027344,67.73118591308594,142.88926696777344,24.0853328704834,205.21754455566406,83.44546508789062,49.434234619140625,95.85460662841797,116.85934448242188,122.60900115966797,354.9100036621094,242.92420959472656,77.23438262939453,307.59893798828125,109.79148864746094,154.11434936523438,24.350000381469727,166.6199951171875
2025-08-27,230.05152893066406,504.6415100097656,229.1199951171875,207.01336669921875,746.2672729492188,181.57965087890625,349.6000061035156,296.4945983886719,348.9378662109375,588.9965209960938,174.74563598632812,154.77113342285156,403.3283386230469,67.82972717285156,143.51136779785156,24.230308532714844,204.9220428466797,82.54218292236328,49.56212615966797,95.8845443725586,117.29637908935547,122.3499984741211,356.3500061035156,249.3227081298828,76.65499114990234,306.1146545410156,111.03230285644531,155.95556640625,24.850000381469727,167.1300048828125
2025-08-28,232.11758422851562,507.5295104980469,231.60000610351562,211.16400146484375,749.99169921875,180.14981079101562,345.9800109863281,298.2679443359375,348.4498291015625,588.8170166015625,173.42112731933594,153.47938537597656,402.5478820800781,67.36656188964844,142.8698272705078,23.776052474975586,204.78416442871094,81.69781494140625,49.670345306396484,95.91448211669922,116.84941101074219,123.1449966430664,353.9599914550781,253.67807006835938,76.51750946044922,306.8912048339844,111.62316131591797,156.03392028808594,24.93000030517578,168.5800018310547
2025-08-29,231.69837951660156,504.59173583984375,229.0,212.43116760253906,737.6002197265625,174.1604766845703,333.8699951171875,298.6147155761719,350.36212158203125,593.6134643554688,175.12124633789062,154.85000610351562,401.87603759765625,67.98739624023438,144.4931182861328,23.930694580078125,207.2267608642578,82.59127807617188,49.916282653808594,96.78271484375,117.58443450927734,120.82499694824219,356.70001220703125,255.392333984375,75.9774169921875,308.188720703125,112.54883575439453,157.28750610351562,24.350000381469727,162.6300048828125
